propertycode,Maximum,Minimum,Normalized Maximum
63940,803.44,189.73,0.0438058474199239
63947,105.51,105.51,0.005185495884140605
63986,141.49,64.94,0.00717646954662464
63997,221.64,106.68,0.011611615156632851
63999,166.04,51.8,0.008534957690426281
64009,1130.89,273.48,0.06192547848663868
64019,235.47,95.03,0.012376906033568766
64067,134.06,65.07,0.006765326291698116
64080,210.97,100.46,0.011021184668064073
64082,165.76,102.47,0.00851946373196337
64128,91.42,65.3,0.004405817760060559
64285,1029.52,337.9,0.05631611216740558
64293,372.74,181.51,0.01997281917001078
64345,73.81,44.35,0.003431358443875349
65488,251.79,110.34,0.01327998246969271
65566,205.9,100.31,0.01074063334875351
65570,161.63,80.25,0.008290927844635436
65571,126.71,79.19,0.006358609882046707
65572,85.53,43.3,0.004079891276680043
65575,152.05,86.58,0.007760813122940133
65580,172.26,71.81,0.008879144910566657
65582,170.08,84.47,0.00875851337681971
65587,121.43,105.59,0.006066438093888961
65588,216.76,66.52,0.011341577594850692
65593,134.25,36.96,0.0067758400492265195
65597,139.38,60.82,0.00705971150249342
65601,206.79,65.06,0.01078988200243919
65612,120.05,24.23,0.005990075012893187
65614,391.75,130.14,0.02102474827851054
65619,146.77,67.57,0.0074686413347823865
65650,145.67,85.39,0.007407772212249522
65708,119.2,48.49,0.005943039781845065
65710,413.97,81.25,0.02225430455367439
65720,184.78,68.64,0.009571946196122526
65721,110.87,87.43,0.005482094517573469
65724,137.27,41.87,0.006942953458362201
65748,187.95,86.18,0.00974735994014905
65769,199.57,114.04,0.010390359216359848
65778,203.79,73.91,0.010623875304622289
65826,242.84,99.62,0.012784729154538954
65837,175.54,44.79,0.009060645566846468
65845,147.83,38.01,0.007527297034677692
65916,434.38,125.83,0.02338370345448871
65930,378.89,89.1,0.020313132900535425
65976,389.76,101.47,0.020914630502291996
66032,154.69,94.43,0.007906899017019004
66042,85.39,60.28,0.004072144297448587
66048,123.16,60.82,0.0061621686229633744
66056,904.17,60.13,0.04937979897695605
66069,134.72,57.94,0.006801847765217833
66385,262.61,134.72,0.013878713293152333
66386,411.05,103.28,0.022092724701132608
66437,179.61,82.79,0.009285861320218065
66438,172.39,73.87,0.008886338534138722
66440,89.75,71.81,0.004313407364942484
66441,253.05,125.65,0.013349705282775808
66445,190.07,67.56,0.00986467133993966
66447,95.03,42.24,0.004605579153100231
66471,147.83,67.57,0.007527297034677692
66499,109.5,48.28,0.005406284792237084
66551,233.27,72.33,0.01225516778850304
66631,215.18,71.08,0.011254147400667125
66645,86.75,64.14,0.004147400667125583
66661,197.41,129.59,0.010270834393931678
66667,218.93,62.29,0.011461655772938251
66694,343.58,98.45,0.018359234067230498
66759,249.74,109.54,0.013166544559517827
66911,438.02,138.79,0.023585124914506546
66928,105.48,75.35,0.005183835817162436
66962,96.44,49.23,0.004683602301074174
66970,479.21,168.78,0.025864396875532603
66986,125.27,54.2,0.006278926667094595
67062,123.11,57.71,0.0061594018446664255
67142,261.46,70.33,0.01381507739232252
67207,266.09,39.04,0.014071281062619937
67310,182.44,104.25,0.009442460971825342
67317,87.4,54.95,0.004183368784985912
67330,99.46,51.21,0.004850715710209854
67343,235.88,73.23,0.012399593615603742
67351,78.5,35.66,0.0036908822481291044
67380,95.14,58.43,0.004611666065353516
67414,180.84,69.62,0.009353924066322995
67436,583.69,158.23,0.03164585680483589
67445,130.6,70.02,0.006573865233549289
67473,86.07,83.73,0.004109772482287085
67487,88.41,48.23,0.004239257706584268
67501,156.72,135.63,0.008019230215875108
67543,129.59,56.99,0.006517976311950933
67575,131.8,45.62,0.00664026791267605
67576,131.09,64.37,0.006600979660859384
67591,86.53,47.84,0.00413522684261901
67648,311.94,110.16,0.01660841676092158
67675,975.26,116.64,0.053313604359557225
67676,105.48,58.77,0.005183835817162436
67687,50.23,26.92,0.0021265457990345044
67691,272.76,70.33,0.014440369287432848
67730,158.74,69.32,0.008131008059071822
67736,97.45,57.52,0.004739491222672531
67840,360.31,217.0,0.019284998085389415
67925,159.74,99.46,0.00818634362501079
67931,356.28,39.19,0.019061995754655378
67970,151.6,59.27,0.007735912118267597
67988,85.66,30.46,0.0040870849002521085
68002,158.71,37.98,0.008129347992093654
68006,1102.1,131.87,0.060332367543255806
68007,105.49,47.03,0.005184389172821826
68010,146.98,54.52,0.0074802618036295685
68016,105.59,42.23,0.005189922729415723
68027,172.12,93.98,0.008871397931335201
68048,248.14,125.66,0.013078007654015478
68058,104.54,60.82,0.005131820385179808
68063,118.26,50.26,0.005891024349862436
68066,93.98,62.3,0.004547476808864315
68070,158.39,70.32,0.008111640610993183
68072,109.4,50.15,0.005400751235643188
68085,142.55,49.37,0.007235125246519945
68101,213.81,84.58,0.01117833767533074
68118,153.11,104.54,0.007819468822835438
68128,100.32,68.64,0.004898304296917366
68149,285.1,42.76,0.015123210171119703
68156,118.79,23.76,0.005920352199810088
68158,189.01,94.23,0.009806015640044356
68160,115.02,39.5,0.005711737116220182
68163,273.48,131.93,0.014480210894908906
68168,165.2,128.71,0.008488475815037548
68170,161.75,91.23,0.008297568112548113
68171,193.23,108.76,0.010039531728306796
68173,246.47,62.3,0.012985597258897403
68175,97.15,39.06,0.004722890552890841
68177,123.54,71.09,0.006183196138020182
68181,154.16,112.98,0.007877571167071353
68187,68.74,43.43,0.0031508071245647854
68188,147.83,89.75,0.007527297034677692
68294,186.64,46.46,0.009674870348769004
68295,274.54,86.58,0.01453886659480421
68556,86.08,55.45,0.004110325837946475
68583,104.49,50.23,0.005129053606882859
68606,176.82,70.32,0.009131475091248347
68641,106.49,41.6,0.005239724738760792
68768,263.21,119.38,0.013911914632715712
68777,148.91,56.9,0.007587059445891776
68792,112.09,76.83,0.005549603908019009
68885,63.29,48.23,0.002849228290197415
68899,201.65,126.8,0.0105054571935129
68970,149.69,77.47,0.00763022118732417
68996,337.89,97.21,0.018044374697037773
69809,142.66,62.38,0.007241212158773231
69817,469.89,81.31,0.02534866940098143
69841,128.07,61.97,0.0064338662517237025
69849,132.61,80.47,0.006685089721086614
69862,286.39,67.24,0.015194593051180968
69915,140.65,48.5,0.007129987671235908
69964,462.49,184.36,0.024939186213033072
69974,198.52,89.75,0.010332256872123934
69987,160.08,114.02,0.008205157717430038
70123,126.59,59.28,0.006351969614134032
70133,350.61,87.8,0.018748243095781436
70157,149.51,88.41,0.007620260785455155
70202,121.09,76.73,0.006047624001469713
70993,202.45,118.78,0.010549725646264073
71026,191.21,166.39,0.009927753885110083
71061,214.2,141.18,0.011199918546046937
71115,390.8,144.79,0.020972179490868523
71124,170.79,79.37,0.008797801628636375
71135,105.59,41.97,0.005189922729415723
71147,148.88,61.75,0.007585399378913607
71149,277.71,97.88,0.014714280338830734
71162,133.99,51.74,0.006761452802082389
71183,200.37,136.21,0.010434627669111022
71184,209.07,101.39,0.010916047092780035
71244,132.61,61.28,0.006685089721086614
71252,90.42,50.23,0.004350482194121592
71254,248.15,70.21,0.01307856100967487
71282,265.83,46.72,0.014056893815475806
71371,312.76,64.34,0.016653791924991532
71378,172.02,74.14,0.008865864374741305
71380,250.22,78.82,0.01319310563116853
71516,940.74,41.43,0.05140342062334408
71560,228.1,41.99,0.011969082912598579
71572,180.56,57.02,0.009338430107860084
71625,106.65,61.33,0.005248578429311028
72021,227.31,73.43,0.011925367815506795
72026,171.72,69.71,0.008849263704959615
72065,69.32,53.24,0.003182901752809386
72138,250.15,89.51,0.013189232141552803
72152,198.33,102.62,0.010321743114595529
72911,102.81,39.84,0.005036089856105395
72923,72.73,36.19,0.0033715960326612645
72933,193.23,115.09,0.010039531728306796
72989,163.93,42.96,0.008418199646295062
72996,105.3,59.96,0.005173875415293422
72998,153.75,112.43,0.007854883585036377
73423,426.6,40.95,0.022953192751483546
73933,245.92,88.62,0.012955162697630971
73946,386.78,262.21,0.020749730515793874
73984,161.37,84.81,0.008276540597491305
73991,384.54,157.73,0.02062577884809059
74111,96.05,73.84,0.004662021430357976
74115,308.81,53.85,0.01643521643953261
74149,161.03,89.97,0.008257726505072057
74170,135.54,60.74,0.0068472229292877865
74322,145.08,86.65,0.007375124228345533
74339,125.61,57.44,0.006297740759513844
74559,274.37,85.64,0.014529459548594586
74618,95.44,74.44,0.004628266735135207
74626,111.87,66.0,0.005537430083512436
74645,169.79,63.29,0.008742466062697407
74656,95.44,40.69,0.004628266735135207
74665,170.79,50.23,0.008797801628636375
74676,115.54,55.55,0.005740511610508445
74695,200.8,84.68,0.010458421962464779
74709,194.56,79.08,0.010113128031005622
74774,96.08,43.98,0.004663681497336146
74775,368.51,106.44,0.019738749726088946
74777,410.76,273.48,0.022076677387010305
74785,84.48,36.96,0.004021788932444128
74793,143.09,73.91,0.007265006452126988
74794,173.94,35.77,0.008972108661344121
74799,280.65,90.81,0.014876966902691297
74802,121.97,62.3,0.006096319299496004
74804,170.11,75.08,0.008760173443797878
74809,261.07,101.77,0.013793496521606323
74814,127.76,63.92,0.0064167122262826235
74815,189.01,72.86,0.009806015640044356
74816,142.92,46.57,0.007255599405917362
74826,460.2,74.97,0.024812467767032838
74833,73.91,34.85,0.0034368920004692453
74842,431.87,232.3,0.0232448111839819
74850,273.91,62.3,0.014504005188262663
74851,122.49,63.67,0.006125093793784266
74860,142.55,77.08,0.007235125246519945
74863,95.03,84.48,0.004605579153100231
74865,84.48,66.52,0.004021788932444128
74869,125.66,79.88,0.006300507537810792
74870,125.66,69.69,0.006300507537810792
74925,109.47,35.78,0.005404624725258915
75029,157.34,76.34,0.008053538266757268
75031,246.46,54.9,0.012985043903238016
75032,204.73,123.54,0.010675890736604918
75358,119.87,81.48,0.005980114611024173
76426,320.02,275.01,0.01705552813370843
76446,120.84,80.34,0.006033790109984971
76555,217.45,65.1,0.01137975913534858
76610,326.71,109.82,0.01742572306984012
76666,99.46,59.28,0.004850715710209854
76673,199.92,111.48,0.010409726664438486
76696,228.51,40.13,0.011991770494633555
76966,305.36,116.64,0.016244308737043175
76969,215.49,106.93,0.011271301426108205
77025,142.74,77.36,0.007245639004048349
77043,221.02,60.28,0.011577307105750693
77055,275.27,118.54,0.014579261557939654
77081,260.19,110.88,0.013744801223580032
77087,312.66,160.61,0.016648258368397638
77091,431.87,65.57,0.0232448111839819
77092,147.83,82.36,0.007527297034677692
77095,200.62,52.27,0.010448461560595763
77097,133.58,47.52,0.006738765220047412
77100,239.72,99.26,0.012612082188809376
77101,117.11,79.19,0.005827388449032624
77106,110.76,71.8,0.005476007605320183
77107,153.1,67.57,0.007818915467176047
77259,79.94,65.63,0.003770565463081217
77260,101.22,22.72,0.004948106306262436
77295,55.19,34.57,0.0024010102060917815
77296,88.53,35.41,0.004245897974496944
77303,416.79,68.43,0.022410350849622278
77339,227.58,99.88,0.011940308418310317
77404,242.0,139.39,0.012738247279150221
77405,271.04,145.2,0.014345192114017826
77425,285.41,70.38,0.015140364196560783
77431,96.2,42.7,0.004670321765248822
77447,136.63,62.28,0.00690753869616126
77614,208.63,98.67,0.010891699443766889
77779,127.39,84.39,0.006396238066885205
77781,120.56,52.74,0.00601829615152206
77783,119.35,77.36,0.005951340116735909
77845,77.03,46.46,0.003609538966198823
77846,77.08,51.74,0.003612305744495771
77847,65.47,29.57,0.0029698598239443633
77854,263.87,62.83,0.013948436106235432
77858,215.86,60.94,0.011291775585505622
77867,131.99,101.37,0.006650781670204454
77875,123.44,91.87,0.006177662581426285
77879,73.91,41.39,0.0034368920004692453
77886,72.76,35.48,0.0033732560996394337
77888,95.98,78.14,0.004658147940742249
77890,161.45,125.65,0.008280967442766423
77893,70.69,43.29,0.0032587114781457713
77894,82.36,52.8,0.003904477532653517
77896,65.36,32.52,0.0029637729116910767
77898,55.86,29.57,0.0024380850352708895
77932,86.59,33.26,0.004138546976575348
77940,66.42,38.01,0.003022428611586382
77942,81.2,36.22,0.0038402882761643157
77951,87.81,38.55,0.004206056367020888
78015,154.71,92.12,0.007908005728337785
78065,263.72,182.5,0.013940135771344588
78092,330.52,305.91,0.017636551576067586
78096,201.4,144.59,0.010491623302028158
78175,130.93,86.59,0.006592125970309149
78197,298.53,178.27,0.01586636682168003
78209,240.1,88.01,0.012633109703866184
78214,109.5,79.37,0.005406284792237084
78232,315.26,163.78,0.01679213083983895
78239,170.42,67.24,0.008777327469238956
78248,236.51,73.54,0.012434455022145291
78323,158.73,84.39,0.008130454703412431
78332,110.51,70.32,0.005462173713835441
78338,98.35,88.41,0.0047892932320176005
78346,99.46,99.46,0.004850715710209854
78368,236.09,132.61,0.012411214084450926
78373,114.53,68.32,0.005684622688910088
78380,79.27,55.25,0.0037334906339021087
78392,155.72,51.23,0.007963894649936142
78397,84.29,70.33,0.004011275174915724
78452,171.29,83.69,0.008825469411605858
78528,198.44,91.96,0.010327830026848814
78530,195.54,98.74,0.01016735688562581
78541,149.76,113.6,0.0076340946769398975
78551,183.84,127.03,0.009519930764139897
78556,202.43,113.6,0.010548618934945294
78648,222.05,66.92,0.01163430273866783
78690,339.92,157.23,0.01815670589589388
78697,367.84,183.92,0.019701674896909837
78714,359.87,185.9,0.019260650436376273
78728,399.85,85.92,0.021472966362616176
78767,288.15,69.35,0.01529198364723355
78803,180.74,79.43,0.009348390509729099
78922,96.44,57.27,0.004683602301074174
78984,226.04,75.17,0.011855091646764307
78993,356.32,164.21,0.019064209177292936
79038,99.15,64.03,0.004833561684768775
79039,113.61,46.99,0.005633713968246239
79061,257.17,69.35,0.013577687814444352
79073,138.66,57.34,0.007019869895017364
79132,465.71,126.41,0.025117366735356545
79136,290.93,88.86,0.015445816520543882
79139,1002.54,387.26,0.054823158598372244
79144,387.23,264.77,0.02077463152046641
79145,388.63,88.86,0.020852101312780962
79148,1522.37,134.67,0.0835882458404255
81376,995.7,115.21,0.054444663327349714
81614,546.18,212.96,0.029570219726465227
81630,287.32,99.46,0.015246055127504208
81640,222.64,189.24,0.011666950722571817
81650,389.14,135.51,0.020880322451409836
81662,221.02,83.55,0.011577307105750693
81680,9149.18,62.28,0.5056220934993991
81682,224.33,135.37,0.011760467829008674
81717,172.09,77.99,0.008869737864357033
81740,84.37,58.86,0.0040157020201908415
81807,175.71,45.29,0.009070052613056094
81811,167.89,73.18,0.00863732848741337
81812,195.89,55.96,0.010186724333704449
81845,115.07,55.13,0.00571450389451713
81940,346.99,102.1,0.018547928347082375
81960,1003.62,75.35,0.05488292100958633
82419,100.46,56.26,0.0049060512761488215
82434,103.3,52.0,0.005063204283415488
82436,116.59,58.87,0.005798613954744361
82446,188.22,58.56,0.009762300542952572
82466,81.52,46.47,0.0038579956572647846
82480,237.69,82.22,0.012499750989953273
82559,88.97,56.51,0.00427024562351009
82565,129.59,67.36,0.006517976311950933
82613,142.6,55.87,0.0072378920248168934
82637,165.25,62.11,0.008491242593334497
82640,64.14,34.73,0.0028962635212455372
82689,92.95,65.07,0.004490481175947179
82699,184.85,58.11,0.009575819685738252
82730,125.58,80.37,0.0062960806925356745
82785,157.93,68.32,0.00808618625066126
82798,250.15,164.96,0.013189232141552803
82809,160.19,80.09,0.008211244629683324
82810,523.35,113.45,0.02830690875607861
82825,140.65,71.33,0.007129987671235908
82829,56.72,38.57,0.0024856736219784014
82843,217.17,56.67,0.011364265176885668
82887,88.41,52.42,0.004239257706584268
82904,125.13,51.77,0.006271179687863139
82910,267.38,87.39,0.014142663942681205
82911,270.25,107.49,0.014301477016926042
82933,156.57,50.3,0.008010929880984263
82947,290.09,122.79,0.015399334645155147
82953,215.99,135.63,0.011298969209077688
82970,301.39,82.38,0.016024626540265475
82972,138.61,45.89,0.0070171031167204165
83006,308.42,163.75,0.016413635568816417
84074,220.69,83.63,0.011559046368990833
84179,268.2,159.66,0.014188039106751158
84182,184.78,142.55,0.009571946196122526
84207,379.08,165.52,0.020323646658063826
84263,116.15,57.97,0.005774266305731216
84375,80.78,58.48,0.0038170473384699496
84378,74.93,45.62,0.0034933342777269923
84575,432.66,70.86,0.023288526281073686
84578,59.41,41.71,0.0026345262943542227
84766,143.61,62.53,0.0072937809464152506
84774,110.87,71.27,0.005482094517573469
84809,169.39,53.44,0.00872033183632182
84964,120.55,40.18,0.00601774279586267
84967,2304.87,197.56,0.12688832618766724
84968,312.55,126.24,0.01664217145614435
84985,510.41,415.8,0.027590866532828377
84990,101.37,25.08,0.0049564066411532815
84999,135.23,59.13,0.006830068903846707
85000,151.0,68.64,0.007702710778704217
85002,53.55,48.68,0.0023102598779518755
85006,94.29,49.94,0.004564630834305395
85022,165.76,53.34,0.00851946373196337
85093,132.61,50.23,0.006685089721086614
85119,131.61,41.84,0.006629754155147647
85162,120.55,60.28,0.00601774279586267
85175,58.67,41.41,0.0025935779755593873
85185,190.83,75.35,0.009906726370053276
